sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version
27162ab7843b798b5af3eda81f4f7707ecfcb3567d8dd555452893f7c1a55cfd,train,Female,Nursing,Student,KE,consumer_queries,"Your female friend complains of chest pain, fatigue and thinks she has Rheumatic Heart Disease and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",Are there treatments other than medications that can help me feel better?,Are there treatments other than medications that can help me feel better?,,,,,,0.0,0.0,0.0,crowdsourced,0.01,True,,,,,,,,v3
f27b3d834b648a1943d5b164d54e037bfcd54c4fbfa516276b88f60ff3562188,train,Female,None,None,ZA,consumer_queries,"Your female neighbor complains of difficulty breathing, wheezing and thinks she has Asthma and is going to visit the nearest doctor. Question: ",What causes asthma?,What causes asthma?,,,,General,,0.0,0.0,0.0,crowdsourced,0.11,True,,,,,,,,v3
007f9435dccb40f6ae7b2b3e71626f3c0e4e2d2926a2a49802bd0ae7fbde059e,train,Female,Medicine,Student,KE,consumer_queries,"Your female classmate complains of skin ulcers, fever and thinks she has Leishmaniasis and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",What is the mode of spread of Leishmaniasis?,What is the mode of spread of Leishmaniasis?,,,,,,0.0,0.0,0.0,crowdsourced,0.09,True,,,,,,,,v3
8de7b10468d40863d8e3e8bfa9197b2b2759203b8bb8ed030d50cfa002fa3cf9,train,Female,Health Research,Researcher,ZA,consumer_queries,"Your male flatmate complains of nasal congestion, pain and thinks he has Chronic Sinusitis and is going to visit the nearest doctor. Question: ","What are the potential triggers or exacerbating factors for my chronic sinusitis, and how can I modify my environment or lifestyle to minimize them?","What are the potential triggers or exacerbating factors for my chronic sinusitis, and how can I modify my environment or lifestyle to minimize them?",,,,Allergy_and_Immunology,,0.0,0.0,0.0,crowdsourced,0.09,,,,,,,,,v3
7878f8adf4219222185dfbedb5615ff96eafca1a3ba1b1a7f9fab2cf368324af,train,Female,Non-Health,Student,ZA,consumer_queries,"Your male colleague complains of stiff neck, fever and thinks he has Meningitis and is going to visit the nearest doctor. Suggest an important question he might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",What can I do to make sure I do not experience this pain again,What can I do to make sure I do not experience this pain again,,,,,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
95500913291ca9253eebdc917d87bf6ad291a4df246916248b6b51a963e86ab2,train,Female,Health Research,Student,MZ,consumer_queries,"Your male colleague complains of skin ulcers, fever and thinks he has Leishmaniasis and is going to visit the nearest doctor. Question: ",Doctor the leishmaniose is a contagious disease?,Doctor the leishmaniose is a contagious disease?,,,,Obstetric,,0.0,0.0,0.0,crowdsourced,0.47,False,,,,,,,,v3
3f3d5432de8ddc14a78586569f7bae2ac11c35c88daf0b7432c70ab04e7ced21,train,Female,Pharmacy,Student,KE,consumer_queries,"Your female coworker complains of painful urination, frequency and thinks she has Urinary Tract Infections and is going to visit the nearest doctor. Question: ",Does engaging in frequent sexual activity put me at risk of worsening my symptoms?,Does engaging in frequent sexual activity put me at risk of worsening my symptoms?,,,,General,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
ff079947a59b803ea27f47037e0994345ee44a624578189737893420b7d9e655,train,Female,Health Research,Researcher,ZA,consumer_queries,"Your male coursemate complains of running stomach, dehydration and thinks he has Diarrheal Diseases and is going to visit the nearest doctor. Suggest an important question he might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",Which treatment will help for diarrhea?,Which treatment will help for diarrhea?,,,,,,0.0,0.0,0.0,crowdsourced,0.44,,,,,,,,,v3
1463abf3a6f73b55938ccba35c0ccb77b469265de02b18d0795fb77da8a85f6e,train,Female,Nursing,,KE,consumer_queries,"Your female neighbor complains of prolonged labor, obstructed labor and thinks she has Labor Complications and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","What are the potential risks and implications for both me and my baby if labor complications arise, and what steps can be taken to mitigate these risks?","What are the potential risks and implications for both me and my baby if labor complications arise, and what steps can be taken to mitigate these risks?",,,,,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
9b3dc1e38721989e53f4b2ec35bc7944ac661a02beb6a7531a9755430731f472,train,Female,Other Health Professions,Other,KE,consumer_queries,Your female flatmate complains of unintentional urination and thinks she has Urinary Incontinence and is going to visit the nearest doctor. Question: ,Which lifestyle modifications or pelvic floor exercises can I incorporate to help manage and potentially improve my urinary incontinence symptoms?,Which lifestyle modifications or pelvic floor exercises can I incorporate to help manage and potentially improve my urinary incontinence symptoms?,,,,Urology,,0.0,0.0,0.0,crowdsourced,0.5,,,,,,,,,v3
bff0762fc94f9471600e5a6275de93ced468e6fa1bddffd274c8b59545712a7d,train,Female,Pharmacy,Licensed Professional,GH,consumer_queries,"Your female neighbor complains of multiple, current physical complaints and thinks she has Somatization Disorder and is going to visit the nearest doctor. Question: ","Doc., does stress cause somatization disorder? I was assaulted twice recently, after which I started having anxiety attacks, then I started having this disorder","Doc., does stress cause somatization disorder? I was assaulted twice recently, after which I started having anxiety attacks, then I started having this disorder",,,,Psychiatry,,0.0,0.0,0.0,crowdsourced,0.25,,,,,,,,,v3
f96d795eb69b8c1cdfcc080ffa5a7def766a2b97f584ccf44600438b438b3de4,train,Female,Medicine,Student,KE,consumer_queries,"Your classmate's child complains of low birth weight, infections and thinks she has Neonatal Disorders and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",Must I use baby formula to help my child gain weight or is breastmilk enough?,Must I use baby formula to help my child gain weight or is breastmilk enough?,,,,,,0.0,1.0,0.0,crowdsourced,0.0,,,,,,,,,v3
969e74a16b998ba79ef9b7753fb33c981058eb284ced1c5ee74aae407010827e,train,Female,None,None,KE,consumer_queries,"Your female classmate complains of chest pain, fever, cough and thinks she has Pneumonia and is going to visit the nearest doctor. Question: ",What causes Pneumonia?Pneumonia is caused by a bacteria called Streptococcus pneumoniae.,What causes Pneumonia?Pneumonia is caused by a bacteria called Streptococcus pneumoniae.,,,,Pandemic,,0.0,0.0,0.0,crowdsourced,0.73,,,,,,,,,v3
3203e780ddf219f80d7343300352a2e4e02998b3f46f75be1970f2343332966b,train,Female,Health Research,Researcher,ZA,consumer_queries,"Your roommate's child complains of weight loss, fatigue and thinks she has Malnutrition and is going to visit the nearest doctor. Question: ",What causes malnutrition ,What causes malnutrition ,,,,General,,0.0,0.0,0.0,crowdsourced,0.44,,,,,,,,,v3
ae84a817d1e497b5529441dbf2033d2b8280f97e9a5caa10ccfb539ddd603459,train,Female,Nursing,Student,ZA,consumer_queries,"Your female neighbor complains of fatigue, weakness, shortness of breath and thinks she has Prenatal Anemia and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",What is needed to be done to treat it,What is needed to be done to treat it,,,,,,0.0,0.0,0.0,crowdsourced,0.71,,,,,,,,,v3
20dd5c114cc2aeb58b283efccd4bce0d9073d066fa0a084c185101ceae200bcb,train,Male,Non-Health,Consultant,KE,consumer_queries,Your female colleague complains of persistent acne or scars from acne and thinks she has Acne and acne scars and is going to visit the nearest doctor. Question: ,How do I treat hormonal acne?,How do I treat hormonal acne?,,,,Plastic_Surgery,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
0026984ef0588120f6bbba91986b533ee26692443a3e86843ac9d7569f7822bf,train,Female,None,None,ZA,consumer_queries,Your female flatmate complains of pain/burning sensation when urinating and thinks she has Urinary Tract Infections (UTIs) and is going to visit the nearest doctor. Question: ,Do Urinary Tract Infections symptoms go away?,Do Urinary Tract Infections symptoms go away?,,,,Obstetrics_and_Gynecology,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v3
9433804d8064cccd95f5fbd9b028363befd8465cb3225d48c55a510fa2348da8,train,Female,Pharmacy,Intern,ZA,consumer_queries,"Your female roommate complains of sneezing, runny nose and thinks she has Dust Mite Allergy and is going to visit the nearest doctor. Question: ",Could there be any underlying conditions or factors contributing to my symptoms that I should be aware of?,Could there be any underlying conditions or factors contributing to my symptoms that I should be aware of?,,,,Allergy_and_Immunology,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v3
23d75a24b0b6ca1eb64fefe6cc49315e09552cb80e09f10cc5661aae4c657410,train,Female,Pharmacy,Other,ZA,consumer_queries,Your male flatmate complains of vision problems or headaches and thinks he has Pituitary Tumor and is going to visit the nearest doctor. Question: ,How can a vision problem be fixed? ,How can a vision problem be fixed? ,,,,Endocrinology,,0.0,0.0,0.0,crowdsourced,0.33,,,,,,,,,v3
cb1d3ee18f9c975295105f517c44c5bdc2fa03c5c56af751dceb214f9d109e73,train,Female,,,UG,consumer_queries,Your male coworker complains of obsessive focus on perceived flaws and thinks he has Body dysmorphic disorder and is going to visit the nearest doctor. Question: ,how best can i control the urges that come body dysmorphia like wanting to induce vomiting in order to lose weight ?,how best can i control the urges that come body dysmorphia like wanting to induce vomiting in order to lose weight ?,,,,Plastic_Surgery,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
434d89c0166de94a206d2a1c41ae330f7851a740ea22271c432b99b6862487cb,train,Male,Other Health Professions,Consultant,UG,consumer_queries,"Your female coursemate complains of fever, uterine tenderness and thinks she has Postpartum Infection and is going to visit the nearest doctor. Question: ","What are the implications of postpartum infection on future pregnancies, and how can I minimize the risk of recurrence in subsequent pregnancies?","What are the implications of postpartum infection on future pregnancies, and how can I minimize the risk of recurrence in subsequent pregnancies?",,,,Obstetric,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v3
ce2fb1c19e936bcdbe39fe73ad70c5e319800aaa1e2394790a3f76bee2a3d7a0,train,Male,Non-Health,Consultant,KE,consumer_queries,"Your male coursemate complains of itchy, purple bumps on the skin and thinks he has Lichen Planus and is going to visit the nearest doctor. Question: ",What is the diagnostic phenomena of lichen planus?,What is the diagnostic phenomena of lichen planus?,,,,Dermatology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
d49bea785ebe36c305e66658a853c9ed47407cd931fa4980686f95708262e239,train,Male,Pharmacy,Student,KE,consumer_queries,Your male roommate complains of stress impacting mental well-being and thinks he has Stress-Related Disorders and is going to visit the nearest doctor. Question: ,What are some of the lifestyle changes I can adapt to help relieve stress-related disorders?,What are some of the lifestyle changes I can adapt to help relieve stress-related disorders?,,,,Psychiatry,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
a22fc90ad6d7f7d486d2d74a2813ba7f9f676d9d6c4d490b6a1d0a1c5bf70421,train,Female,None,None,ZA,consumer_queries,"Your colleague's child complains of weight loss, fatigue and thinks he has Malnutrition and is going to visit the nearest doctor. Question: ",How to treat this malnutrition?,How to treat this malnutrition?,,,,Other,,0.0,0.0,0.0,crowdsourced,0.11,True,,,,,,,,v3
827a02a47bb9094c5529be6553dd20f40baecd4bf7ee782ac74ecc0dbfe62127,train,Male,Medicine,Intern,KE,consumer_queries,"Your male colleague complains of high fever, weakness and thinks he has Typhoid Fever and is going to visit the nearest doctor. Question: ",What are typhoid fever and paratyphoid fever?,What are typhoid fever and paratyphoid fever?,,,,Infectious_Disease,,0.0,0.0,0.0,crowdsourced,0.4,,,,,,,,,v3
d2fd95def5dbd4a881784673e9aa00eb05c643e2718c433d9310b1b043c2e536,train,Female,Non-Health,Consultant,ZA,consumer_queries,Your male roommate complains of bulge or lump in the groin and thinks he has Hernias and is going to visit the nearest doctor. Question: ,Can this lead to cancer? How dangerous is it? ,Can this lead to cancer? How dangerous is it? ,,,,General_Surgery,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
dc0213348a59b12699d87fc77dcf0946322bca45480eaa7af53d8e8d7601d61c,train,Female,None,None,ZA,consumer_queries,"Your female colleague complains of cough, runny nose and thinks she has Respiratory Tract Infections and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",What medication can she use?,What medication can she use?,,,,,,0.0,0.0,0.0,crowdsourced,0.11,True,,,,,,,,v3
